10599       0.280884     1766.10      0.14267E-13   1.02273
10598       0.280977     1753.51      0.11687E-13   1.02432
10597       0.281071     1811.80      0.30159E-13   1.02157
10596       0.281165     1834.35      0.43036E-13   1.02163
10595       0.281259     1856.63      0.60642E-13   1.01985
10594       0.281352     1830.85      0.41484E-13   1.02199
10593       0.281446     1819.28      0.35027E-13   1.02166
10592       0.281540     1842.73      0.50497E-13   1.02206
10591       0.281634     1833.29      0.44141E-13   1.02152
10590       0.281728     1841.75      0.50587E-13   1.02109
10589       0.281822     1877.06      0.85915E-13   1.01921
10588       0.281916     1930.07      0.18277E-12   1.01897
10587       0.282010     1893.34      0.11031E-12   1.01808
10586       0.282104     1753.94      0.13068E-13   1.02305
10585       0.282198     1793.97      0.25218E-13   1.02225
10584       0.282292     1796.79      0.26593E-13   1.02141
10583       0.282386     1851.44      0.61935E-13   1.02043
10582       0.282480     1816.86      0.36993E-13   1.02184
10581       0.282574     1798.34      0.27950E-13   1.02382
10580       0.282669     1820.76      0.39938E-13   1.02282
10579       0.282763     1834.40      0.49576E-13   1.02250
10578       0.282857     1899.75      0.12974E-12   1.01918
10577       0.282951     1831.96      0.48573E-13   1.02344
10576       0.283046     1871.56      0.88096E-13   1.02066
10575       0.283140     1858.69      0.73589E-13   1.02229
10574       0.283235     1903.19      0.14056E-12   1.02085
10573       0.283329     1747.48      0.13143E-13   1.02633
10572       0.283424     1823.41      0.44451E-13   1.02133
10571       0.283518     1832.39      0.51370E-13   1.02167
10570       0.283613     1892.40      0.12461E-12   1.01837
10569       0.283707     1903.87      0.14761E-12   1.01985
10568       0.283802     1870.97      0.93144E-13   1.01941
10567       0.283896     1838.72      0.58392E-13   1.02169
10566       0.283991     1857.00      0.77211E-13   1.02171
10565       0.284086     1889.75      0.12488E-12   1.02065
10564       0.284180     1884.34      0.11654E-12   1.02006
10563       0.284275     1888.20      0.12410E-12   1.01899
10562       0.284370     1934.17      0.23652E-12   1.01747
10561       0.284465     1847.27      0.69654E-13   1.02402
10560       0.284560     1892.40      0.13489E-12   1.02142
10559       0.284655     1750.71      0.15651E-13   1.02244
10558       0.284750     1777.30      0.24316E-13   1.02272
10557       0.284844     1826.36      0.52616E-13   1.02037
10556       0.284939     1841.92      0.67008E-13   1.01992
10555       0.285034     1847.57      0.73451E-13   1.01887
10554       0.285129     1822.84      0.51125E-13   1.02159
10553       0.285225     1865.08      0.96470E-13   1.01935
10552       0.285320     1831.58      0.59306E-13   1.02277
10551       0.285415     1882.87      0.12655E-12   1.01976
10550       0.285510     1880.34      0.12305E-12   1.02167
10549       0.285605     1893.13      0.14863E-12   1.01961
10548       0.285700     1888.96      0.14127E-12   1.02071
10547       0.285796     1907.30      0.18397E-12   1.02036
10546       0.285891     1911.68      0.19698E-12   1.02001
10545       0.285986     1922.74      0.23094E-12   1.01953
10544       0.286082     1899.69      0.16945E-12   1.02019
10543       0.286177     1931.77      0.26505E-12   1.01880
10542       0.286272     1942.92      0.31010E-12   1.01944
10541       0.286368     1958.55      0.38407E-12   1.01924
10540       0.286463     1919.89      0.23089E-12   1.01997
10539       0.286559     1915.60      0.21945E-12   1.02015
10538       0.286654     1962.13      0.41169E-12   1.01684
10537       0.286750     1958.37      0.39490E-12   1.01907
10536       0.286846     1875.08      0.12754E-12   1.02116
10535       0.286941     1896.18      0.17313E-12   1.02033
10534       0.287037     1897.98      0.17891E-12   1.02150
10533       0.287133     1915.99      0.23109E-12   1.01942
10532       0.287228     1826.33      0.64526E-13   1.01957
10531       0.287324     1800.63      0.43988E-13   1.01885
10530       0.287420     1800.35      0.44162E-13   1.02084
10529       0.287516     1807.42      0.49641E-13   1.02161
10528       0.287612     1880.73      0.14722E-12   1.01812
10527       0.287708     1869.78      0.12698E-12   1.01984
10526       0.287804     1865.11      0.11971E-12   1.02062
10525       0.287900     1890.06      0.17185E-12   1.01851
10524       0.287996     1905.96      0.21592E-12   1.01827
10523       0.288092     1937.68      0.33418E-12   1.01824
10522       0.288188     1944.45      0.36831E-12   1.01831
10521       0.288284     1937.41      0.33806E-12   1.01917
10520       0.288380     1919.29      0.26712E-12   1.02067
10519       0.288476     1959.62      0.45955E-12   1.01924
10518       0.288572     1977.71      0.58431E-12   1.01891
10517       0.288668     1948.08      0.40120E-12   1.01890
10516       0.288765     1984.85      0.64931E-12   1.01931
10515       0.288861     2025.51      0.10824E-11   1.01701
10514       0.288957     2027.85      0.11216E-11   1.01810
10513       0.289054     1985.83      0.67201E-12   1.01814
10512       0.289150     1948.23      0.41741E-12   1.02125
10511       0.289246     1996.07      0.77549E-12   1.01788
10510       0.289343     1984.92      0.67919E-12   1.01808
10509       0.289439     2032.21      0.12254E-11   1.01636
10508       0.289536     1942.68      0.39992E-12   1.02009
10507       0.289632     1958.14      0.49307E-12   1.02002
10506       0.289729     2013.99      0.10037E-11   1.01755
10505       0.289826     1950.72      0.45447E-12   1.02036
10504       0.289922     1765.60      0.31795E-13   1.02539
10503       0.290019     1852.75      0.12021E-12   1.01878
10502       0.290116     1823.99      0.79451E-13   1.02282
10501       0.290212     1899.19      0.23498E-12   1.01932
10500       0.290309     1931.93      0.36849E-12   1.01746
10499       0.290406     1957.75      0.52071E-12   1.01776
10498       0.290503     1964.30      0.57077E-12   1.01660
10497       0.290600     1975.60      0.66415E-12   1.01730
10496       0.290697     1944.95      0.45087E-12   1.01813
10495       0.290793     1976.30      0.68001E-12   1.01742
10494       0.290890     2024.27      0.12396E-11   1.01564
10493       0.290987     1984.58      0.76599E-12   1.01764
10492       0.291084     2022.61      0.12326E-11   1.01651
10491       0.291182     2038.53      0.15023E-11   1.01657
10490       0.291279     2054.25      0.18212E-11   1.01697
10489       0.291376     2031.71      0.14047E-11   1.01762
10488       0.291473     2029.28      0.13742E-11   1.01663
10487       0.291570     1996.19      0.92486E-12   1.01779
10486       0.291667     1935.07      0.42680E-12   1.01797
10485       0.291765     1979.00      0.75707E-12   1.01772
10484       0.291862     1945.24      0.49498E-12   1.01964
10483       0.291959     2016.76      0.12246E-11   1.01660
10482       0.292057     1966.44      0.66011E-12   1.01969
10481       0.292154     1989.20      0.88567E-12   1.01709
10480       0.292251     1972.44      0.72287E-12   1.01897
10479       0.292349     1981.33      0.81447E-12   1.01839
10478       0.292446     2008.14      0.11430E-11   1.01756
10477       0.292544     2026.86      0.14433E-11   1.01691
10476       0.292641     1953.86      0.58729E-12   1.01836
10475       0.292739     1858.59      0.16295E-12   1.02216
10474       0.292837     1911.50      0.34139E-12   1.01839
10473       0.292934     1938.89      0.49454E-12   1.01808
10472       0.293032     1963.06      0.68047E-12   1.01827
10471       0.293130     1975.09      0.79824E-12   1.01766
10470       0.293227     2022.88      0.14461E-11   1.01693
10469       0.293325     2019.99      0.14068E-11   1.01640
10468       0.293423     2004.49      0.11742E-11   1.01819
10467       0.293521     2058.57      0.22485E-11   1.01668
10466       0.293619     1998.05      0.11010E-11   1.01830
10465       0.293717     2046.42      0.19794E-11   1.01676
10464       0.293814     2065.73      0.24931E-11   1.01574
10463       0.293912     2016.00      0.13991E-11   1.01728
10462       0.294010     2029.89      0.16637E-11   1.01789
10461       0.294108     2040.87      0.19075E-11   1.01743
10460       0.294207     1911.43      0.37907E-12   1.01900
10459       0.294305     1934.42      0.51760E-12   1.01695
10458       0.294403     1950.69      0.64383E-12   1.01866
10457       0.294501     1939.72      0.56293E-12   1.01987
10456       0.294599     1930.40      0.50215E-12   1.01934
10455       0.294697     1987.99      0.10526E-11   1.01717
10454       0.294796     2024.95      0.16596E-11   1.01675
10453       0.294894     2012.73      0.14440E-11   1.01743
10452       0.294992     1990.57      0.11103E-11   1.01961
10451       0.295091     1997.81      0.12221E-11   1.01808
10450       0.295189     2016.13      0.15364E-11   1.01786
10449       0.295287     2023.04      0.16804E-11   1.01764
10448       0.295386     1972.72      0.91560E-12   1.01858
10447       0.295484     1941.40      0.61935E-12   1.01893
10446       0.295583     1953.25      0.72639E-12   1.01891
10445       0.295681     1998.44      0.12853E-11   1.01725
10444       0.295780     1982.55      0.10651E-11   1.01821
10443       0.295879     2032.06      0.19500E-11   1.01725
10442       0.295977     1969.73      0.92114E-12   1.01897
10441       0.296076     2043.56      0.22622E-11   1.01716
10440       0.296175     2019.43      0.17147E-11   1.01683
10439       0.296274     2072.53      0.31976E-11   1.01568
10438       0.296372     2098.89      0.43204E-11   1.01527
10437       0.296471     2025.08      0.18726E-11   1.01773
10436       0.296570     2081.75      0.36202E-11   1.01557
10435       0.296669     2060.95      0.28811E-11   1.01677
10434       0.296768     2090.86      0.40613E-11   1.01535
10433       0.296867     2044.50      0.24171E-11   1.01559
10432       0.296966     1899.80      0.40032E-12   1.01871
10431       0.297065     1931.83      0.61558E-12   1.01861
10430       0.297164     2013.24      0.17085E-11   1.01623
10429       0.297263     1995.43      0.13882E-11   1.01727
10428       0.297362     1993.57      0.13668E-11   1.01762
10427       0.297461     1993.81      0.13806E-11   1.01835
10426       0.297560     2017.95      0.18585E-11   1.01775
10425       0.297660     2016.60      0.18416E-11   1.01783
10424       0.297759     2025.01      0.20486E-11   1.01803
10423       0.297858     2029.39      0.21720E-11   1.01728
10422       0.297957     2046.17      0.26583E-11   1.01787
10421       0.298057     2092.80      0.45278E-11   1.01698
10420       0.298156     2099.80      0.49223E-11   1.01627
10419       0.298256     2052.86      0.29301E-11   1.01819
10418       0.298355     2035.05      0.24020E-11   1.01781
10417       0.298455     2049.99      0.28744E-11   1.01748
10416       0.298554     2083.47      0.42229E-11   1.01669
10415       0.298654     2058.51      0.32118E-11   1.01636
10414       0.298753     2079.62      0.41004E-11   1.01669
10413       0.298853     2078.82      0.40916E-11   1.01702
10412       0.298952     2088.49      0.45851E-11   1.01707
10411       0.299052     2078.76      0.41441E-11   1.01742
10410       0.299152     2057.33      0.32787E-11   1.01722
10409       0.299252     2084.87      0.44946E-11   1.01666
10408       0.299351     2098.17      0.52367E-11   1.01661
10407       0.299451     2117.15      0.64728E-11   1.01510
10406       0.299551     2087.21      0.47059E-11   1.01769
10405       0.299651     2037.97      0.27172E-11   1.01692
10404       0.299751     1980.81      0.13866E-11   1.01682
10403       0.299851     1986.42      0.14952E-11   1.01765
10402       0.299951     2044.36      0.29853E-11   1.01640
10401       0.300051     2030.99      0.25757E-11   1.01568
10400       0.300151     2023.87      0.23868E-11   1.01681
10399       0.300251     2024.81      0.24299E-11   1.01686
10398       0.300351     2051.44      0.33265E-11   1.01664
10397       0.300451     2077.58      0.44923E-11   1.01608
10396       0.300551     2103.07      0.59798E-11   1.01540
10395       0.300652     2138.15      0.87429E-11   1.01434
10394       0.300752     2083.30      0.48826E-11   1.01652
10393       0.300852     2090.89      0.53419E-11   1.01705
10392       0.300952     2142.12      0.92917E-11   1.01503
10391       0.301053     2122.35      0.75963E-11   1.01629
10390       0.301153     2131.25      0.84000E-11   1.01612
10389       0.301254     2127.87      0.81590E-11   1.01672
10388       0.301354     2144.05      0.97264E-11   1.01523
10387       0.301455     2131.64      0.85994E-11   1.01620
10386       0.301555     2124.97      0.80682E-11   1.01618
10385       0.301656     2122.53      0.79137E-11   1.01670
10384       0.301756     2104.08      0.65411E-11   1.01592
10383       0.301857     2127.96      0.84898E-11   1.01585
10382       0.301958     2094.09      0.59484E-11   1.01652
10381       0.302058     2067.83      0.44856E-11   1.01833
10380       0.302159     2114.39      0.74984E-11   1.01626
10379       0.302260     2113.31      0.74610E-11   1.01647
10378       0.302360     2178.49      0.14729E-10   1.01444
10377       0.302461     2054.32      0.39603E-11   1.01706
10376       0.302562     1973.15      0.15385E-11   1.01855
10375       0.302663     2019.62      0.26970E-11   1.01610
10374       0.302764     2054.90      0.40671E-11   1.01593
10373       0.302865     2095.47      0.64061E-11   1.01522
10372       0.302966     2085.02      0.57561E-11   1.01530
10371       0.303067     2125.06      0.88985E-11   1.01400
10370       0.303168     2105.48      0.72760E-11   1.01556
10369       0.303269     2113.01      0.79362E-11   1.01443
10368       0.303370     2121.91      0.87759E-11   1.01297
10367       0.303471     2035.12      0.34062E-11   1.01127
10366       0.303573     1792.11      0.14578E-12   1.00450
10365       0.303674     2060.61      0.46053E-11   1.01074
10364       0.303775     2118.48      0.86861E-11   1.01348
10363       0.303876     2158.94      0.13291E-10   1.01373
10362       0.303978     2184.84      0.17344E-10   1.01413
10361       0.304079     2188.27      0.18054E-10   1.01448
10360       0.304180     2189.44      0.18377E-10   1.01432
10359       0.304282     2161.58      0.13999E-10   1.01546
10358       0.304383     2120.38      0.92109E-11   1.01480
10357       0.304485     2120.74      0.93051E-11   1.01431
10356       0.304586     2124.43      0.97346E-11   1.01465
10355       0.304688     2149.24      0.12664E-10   1.01453
10354       0.304789     2121.05      0.95173E-11   1.01628
10353       0.304891     2132.34      0.10776E-10   1.01590
10352       0.304993     2121.69      0.97050E-11   1.01623
10351       0.305094     2177.57      0.17279E-10   1.01506
10350       0.305196     2148.66      0.12992E-10   1.01588
10349       0.305298     2145.02      0.12597E-10   1.01450
10348       0.305400     2017.87      0.31767E-11   1.01772
10347       0.305502     2071.35      0.58426E-11   1.01608
10346       0.305603     2071.97      0.59216E-11   1.01630
10345       0.305705     2138.23      0.12050E-10   1.01442
10344       0.305807     2153.58      0.14185E-10   1.01410
10343       0.305909     2164.75      0.15978E-10   1.01404
10342       0.306011     2144.33      0.13074E-10   1.01505
10341       0.306113     2114.66      0.96738E-11   1.01531
10340       0.306215     2148.68      0.13841E-10   1.01483
10339       0.306317     2160.82      0.15747E-10   1.01457
10338       0.306420     2171.53      0.17640E-10   1.01448
10337       0.306522     2208.89      0.25583E-10   1.01353
10336       0.306624     2197.13      0.22974E-10   1.01453
10335       0.306726     2175.99      0.18785E-10   1.01482
10334       0.306829     2187.58      0.21188E-10   1.01408
10333       0.306931     2230.12      0.32081E-10   1.01435
10332       0.307033     2207.96      0.26138E-10   1.01387
10331       0.307136     2165.30      0.17312E-10   1.01429
10330       0.307238     2066.71      0.62085E-11   1.01750
10329       0.307340     2080.39      0.72533E-11   1.01630
10328       0.307443     2131.47      0.12516E-10   1.01450
10327       0.307545     2125.70      0.11867E-10   1.01527
10326       0.307648     2130.07      0.12495E-10   1.01577
10325       0.307750     2145.14      0.14669E-10   1.01570
10324       0.307853     2157.41      0.16709E-10   1.01543
10323       0.307956     2156.25      0.16619E-10   1.01514
10322       0.308058     2186.32      0.22527E-10   1.01439
10321       0.308161     2212.06      0.29059E-10   1.01402
10320       0.308264     2126.19      0.12469E-10   1.01435
10319       0.308367     2112.15      0.10844E-10   1.01493
10318       0.308470     2148.74      0.15895E-10   1.01377
10317       0.308572     2163.39      0.18526E-10   1.01423
10316       0.308675     2195.93      0.25653E-10   1.01302
10315       0.308778     2143.22      0.15315E-10   1.01530
10314       0.308881     2166.06      0.19382E-10   1.01416
10313       0.308984     2189.81      0.24622E-10   1.01344
10312       0.309087     2185.01      0.23640E-10   1.01394
10311       0.309190     2191.50      0.25335E-10   1.01388
10310       0.309293     2199.50      0.27534E-10   1.01346
10309       0.309397     2187.91      0.24767E-10   1.01360
10308       0.309500     2189.84      0.25390E-10   1.01300
10307       0.309603     2233.75      0.38766E-10   1.01173
10306       0.309706     2196.39      0.27377E-10   1.01247
10305       0.309809     2209.41      0.31199E-10   1.01156
10304       0.309913     2166.86      0.20775E-10   1.01099
10303       0.310016     2005.70      0.37393E-11   1.01355
10302       0.310119     1970.61      0.24937E-11   1.00994
10301       0.310223     1760.44      0.15120E-12   1.00662
10300       0.310326     1743.03      0.11712E-12   1.00586
10299       0.310430     1993.07      0.33177E-11   1.00911
10298       0.310533     2103.55      0.11325E-10   1.00959
10297       0.310637     2135.03      0.15768E-10   1.01220
10296       0.310740     2154.15      0.19235E-10   1.01306
10295       0.310844     2169.37      0.22504E-10   1.01312
10294       0.310948     2191.67      0.28129E-10   1.01347
10293       0.311051     2201.47      0.31088E-10   1.01359
10292       0.311155     2212.69      0.34789E-10   1.01347
10291       0.311259     2149.30      0.18900E-10   1.01507
10290       0.311363     2172.16      0.23846E-10   1.01328
10289       0.311466     2164.80      0.22317E-10   1.01457
10288       0.311570     2204.76      0.33053E-10   1.01321
10287       0.311674     2192.00      0.29434E-10   1.01409
10286       0.311778     2188.06      0.28512E-10   1.01434
10285       0.311882     2202.59      0.32964E-10   1.01431
10284       0.311986     2234.78      0.44834E-10   1.01287
10283       0.312090     2211.52      0.36302E-10   1.01382
10282       0.312194     2231.91      0.44179E-10   1.01298
10281       0.312298     2220.02      0.39789E-10   1.01369
10280       0.312402     2202.23      0.33847E-10   1.01451
10279       0.312506     2224.63      0.42028E-10   1.01385
10278       0.312611     2242.67      0.49935E-10   1.01329
10277       0.312715     2232.99      0.45953E-10   1.01389
10276       0.312819     2249.22      0.53631E-10   1.01295
10275       0.312924     2098.16      0.12380E-10   1.01547
10274       0.313028     2098.29      0.12476E-10   1.01580
10273       0.313132     2127.59      0.16974E-10   1.01516
10272       0.313237     2161.79      0.24032E-10   1.01392
10271       0.313341     2203.62      0.36188E-10   1.01352
10270       0.313446     2205.67      0.37114E-10   1.01319
10269       0.313550     2183.33      0.30177E-10   1.01431
10268       0.313655     2223.37      0.44320E-10   1.01341
10267       0.313759     2243.87      0.53825E-10   1.01342
10266       0.313864     2243.29      0.53852E-10   1.01308
10265       0.313969     2247.37      0.56213E-10   1.01312
10264       0.314073     2260.65      0.63736E-10   1.01206
10263       0.314178     2275.57      0.73204E-10   1.01270
10262       0.314283     2235.69      0.51424E-10   1.01349
10261       0.314388     2244.04      0.55820E-10   1.01342
10260       0.314492     2246.94      0.57643E-10   1.01417
10259       0.314597     2237.84      0.53369E-10   1.01339
10258       0.314702     2262.45      0.67040E-10   1.01301
10257       0.314807     2258.21      0.64915E-10   1.01315
10256       0.314912     2263.40      0.68394E-10   1.01322
10255       0.315017     2257.78      0.65415E-10   1.01325
10254       0.315122     2262.65      0.68718E-10   1.01340
10253       0.315227     2220.08      0.46943E-10   1.01387
10252       0.315332     2242.11      0.57786E-10   1.01313
10251       0.315437     2246.13      0.60277E-10   1.01316
10250       0.315543     2254.51      0.65376E-10   1.01305
10249       0.315648     2266.42      0.73124E-10   1.01267
10248       0.315753     2240.91      0.58498E-10   1.01286
10247       0.315858     2087.38      0.13192E-10   1.01293
10246       0.315964     2136.60      0.21943E-10   1.01398
10245       0.316069     2158.36      0.27366E-10   1.01373
10244       0.316174     2182.30      0.34699E-10   1.01354
10243       0.316280     2193.52      0.38832E-10   1.01389
10242       0.316385     2220.66      0.50329E-10   1.01292
10241       0.316491     2206.50      0.44387E-10   1.01369
10240       0.316596     2236.44      0.58825E-10   1.01304
10239       0.316702     2263.51      0.75439E-10   1.01220
10238       0.316807     2269.04      0.79667E-10   1.01243
10237       0.316913     2309.85      0.11410E-09   1.01188
10236       0.317019     2303.62      0.10880E-09   1.01183
10235       0.317125     2272.03      0.83195E-10   1.01252
10234       0.317230     2287.54      0.95795E-10   1.01199
10233       0.317336     2304.68      0.11164E-09   1.01151
10232       0.317442     2306.99      0.11449E-09   1.01217
10231       0.317548     2294.19      0.10318E-09   1.01206
10230       0.317654     2295.27      0.10472E-09   1.01204
10229       0.317759     2299.12      0.10884E-09   1.01169
10228       0.317865     2305.63      0.11571E-09   1.01179
10227       0.317971     2306.01      0.11673E-09   1.01133
10226       0.318077     2250.62      0.72433E-10   1.01267
10225       0.318184     2238.18      0.65150E-10   1.01270
10224       0.318290     2251.11      0.73585E-10   1.01229
10223       0.318396     2260.50      0.80441E-10   1.01221
10222       0.318502     2281.92      0.97585E-10   1.01172
10221       0.318608     2284.17      0.10006E-09   1.01170
10220       0.318714     2274.23      0.92297E-10   1.01178
10219       0.318821     2286.47      0.10322E-09   1.01117
10218       0.318927     2187.07      0.42341E-10   1.01344
10217       0.319033     2213.86      0.54661E-10   1.01243
10216       0.319140     2211.04      0.53568E-10   1.01195
10215       0.319246     2231.96      0.65220E-10   1.01183
10214       0.319353     2254.25      0.80087E-10   1.01094
10213       0.319459     2246.84      0.75406E-10   1.01142
10212       0.319566     2270.01      0.93050E-10   1.01121
10211       0.319672     2271.14      0.94501E-10   1.01049
10210       0.319779     2264.73      0.89848E-10   1.01112
10209       0.319885     2284.27      0.10708E-09   1.01058
10208       0.319992     2270.15      0.95271E-10   1.01078
10207       0.320099     2270.59      0.96175E-10   1.01055
10206       0.320205     2288.89      0.11330E-09   1.01019
10205       0.320312     2289.82      0.11484E-09   1.01022
10204       0.320419     2284.08      0.10993E-09   1.00988
10203       0.320526     2301.87      0.12867E-09   1.00956
10202       0.320633     2288.28      0.11523E-09   1.00948
10201       0.320740     2282.06      0.10984E-09   1.00954
10200       0.320847     2280.57      0.10905E-09   1.00923
10199       0.320954     2226.25      0.67877E-10   1.00975
10198       0.321061     2199.64      0.53513E-10   1.00997
10197       0.321168     2219.28      0.64450E-10   1.00883
10196       0.321275     2205.39      0.57089E-10   1.00816
10195       0.321382     2183.24      0.46729E-10   1.00688
10194       0.321489     2133.29      0.29085E-10   1.00559
10193       0.321596     2060.03      0.13880E-10   1.00223
10192       0.321703     1860.74      0.13653E-11   1.00118
10191       0.321811     1429.88      0.98609E-15   1.00977
10190       0.321918     1775.42      0.43655E-12   1.00239
10189       0.322025     1995.94      0.70914E-11   1.00392
10188       0.322133     2099.64      0.21555E-10   1.00582
10187       0.322240     2154.06      0.37112E-10   1.00648
10186       0.322348     2192.51      0.53692E-10   1.00727
10185       0.322455     2215.79      0.66876E-10   1.00757
10184       0.322563     2216.55      0.67724E-10   1.00788
10183       0.322670     2237.41      0.82166E-10   1.00776
10182       0.322778     2240.00      0.84556E-10   1.00726
10181       0.322885     2149.13      0.36669E-10   1.00539
10180       0.322993     2208.12      0.64173E-10   1.00565
10179       0.323101     2215.37      0.68943E-10   1.00747
10178       0.323209     2194.54      0.57297E-10   1.00634
10177       0.323316     1975.42      0.60781E-11   1.00642
10176       0.323424     2057.08      0.14957E-10   1.00592
10175       0.323532     2222.17      0.75000E-10   1.00570
10174       0.323640     2248.36      0.95224E-10   1.00667
10173       0.323748     2261.70      0.10760E-09   1.00681
10172       0.323856     2243.59      0.92333E-10   1.00753
10171       0.323964     2154.95      0.41129E-10   1.01102
10170       0.324072     2189.81      0.57433E-10   1.00923
10169       0.324180     2181.33      0.53384E-10   1.00944
10168       0.324288     2217.34      0.74716E-10   1.00783
10167       0.324396     2211.52      0.71282E-10   1.00773
10166       0.324504     2222.87      0.79422E-10   1.00696
10165       0.324612     2222.70      0.79750E-10   1.00692
10164       0.324721     2217.07      0.76238E-10   1.00680
10163       0.324829     2222.38      0.80426E-10   1.00665
10162       0.324937     2217.94      0.77712E-10   1.00647
10161       0.325046     2212.06      0.74114E-10   1.00632
10160       0.325154     2175.27      0.53143E-10   1.00806
10159       0.325262     2195.76      0.64622E-10   1.00654
10158       0.325371     2182.39      0.57450E-10   1.00635
10157       0.325479     2176.51      0.54704E-10   1.00661
10156       0.325588     2167.97      0.50791E-10   1.00661
10155       0.325696     2180.89      0.57639E-10   1.00561
10154       0.325805     2181.52      0.58314E-10   1.00510
10153       0.325914     2181.39      0.58578E-10   1.00456
10152       0.326022     2169.27      0.52619E-10   1.00464
10151       0.326131     2174.46      0.55555E-10   1.00401
10150       0.326240     2160.46      0.48993E-10   1.00400
10149       0.326348     2157.64      0.47985E-10   1.00342
10148       0.326457     2137.45      0.39792E-10   1.00394
10147       0.326566     2138.30      0.40359E-10   1.00352
10146       0.326675     2146.89      0.44083E-10   1.00196
10145       0.326784     2124.99      0.35894E-10   1.00248
10144       0.326893     2116.72      0.33300E-10   1.00219
10143       0.327002     2066.61      0.20236E-10   1.00458
10142       0.327111     2067.28      0.20500E-10   1.00381
10141       0.327220     2056.46      0.18441E-10   1.00328
10140       0.327329     2054.44      0.18168E-10   1.00245
10139       0.327438     2041.80      0.16014E-10   1.00217
10138       0.327548     2030.52      0.14297E-10   1.00152
10137       0.327657     2022.73      0.13237E-10   1.00093
10136       0.327766     2011.26      0.11770E-10   1.00055
10135       0.327875     1997.63      0.10206E-10   1.00004
10134       0.327985     1979.62      0.84104E-11   0.99961
10133       0.328094     1962.46      0.69736E-11   0.99922
10132       0.328203     1943.13      0.56200E-11   0.99886
10131       0.328313     1923.77      0.45080E-11   0.99852
10130       0.328422     1902.56      0.35204E-11   0.99832
10129       0.328532     1878.88      0.26518E-11   0.99780
10128       0.328641     1855.77      0.19973E-11   0.99732
10127       0.328751     1830.52      0.14526E-11   0.99646
10126       0.328861     1801.61      0.99684E-12   0.99603
